artist,album,track,lyrics
Keshi,Pop - Chilled,Better Version,"['I made the perfect you in my head', '', ""'Cause physically, you are the blueprint"", ""But internally, goddamn, you're a mess"", '', 'So to stay with you, I had to imagine', 'That he is perfect', 'Anything I give him, he deserves it', 'Rarely does he ever come to see me', 'But anytime he does, he makes it worth it', 'Like I earned it', 'God, I love him', ""And when I'm with you"", ""I can't help myself but only think about him"", ""I can't wait to see him again"", 'My God, I miss him', ""And when I'm with you"", ""I'm just thinking 'bout how much I wish it was him"", ""I can't wait to see him again"", '♪', ""More frequent visits would've been nice"", '♪', ""But I don't want you knowing that there's somebody new"", 'Sometimes, the guilt will clog up my mind', '', 'But is it cheating if I love a better version of you?', ""'Cause he is perfect"", 'Anything I give him, he deserves it', 'Rarely does he ever come to see me', 'But anytime he does, he makes it worth it', 'Like I earned it', 'God, I love him', ""And when I'm with you"", ""I can't help myself but only think about him"", ""I can't wait to see him again"", 'My God, I miss him', ""And when I'm with you"", ""I'm just thinking 'bout how much I wish it was him"", ""I can't wait to see him again"", '♪', 'My God, I miss him', ""And when I'm with you"", ""I'm just thinking 'bout how much I wish it was him"", ""I can't wait to see him again"", '']"
Keshi,Pop - Chilled,Devil Doesn't Bargain,"[""The devil doesn't bargain"", '♪', ""It's useless, don't do this, it's hubris to try"", ""He's ruthless, you knew this, I told you, didn't I?"", ""He's abusive, elusive, the truth is he lies"", ""I know you don't want to let go"", ""And just like before, I can see that you're sure"", ""You can change him, but I know you won't"", ""The devil doesn't bargain, he'll only break your heart again"", ""It isn't worth it, darling, he's never gonna change"", ""He'll never be Prince Charming, he'll only do you harm again"", ""I don't mean to meddle, but the devil doesn't settle"", ""No, the devil doesn't bargain"", 'Mm, mm, mm, mm', ""The devil doesn't bargain"", 'Mm, mm, mm, mm', ""I'm not one to lecture, talk down to a friend"", ""I don't mean to pressure, mean to condescend"", ""But I just want what's best for you in the end"", ""I know you don't want to let go"", ""And just like before, I can see that you're sure"", ""You can change him, but I know you won't"", ""The devil doesn't bargain, he'll only break your heart again"", ""It isn't worth it, darling, he's never gonna change"", ""He'll never be Prince Charming, he'll only do you harm again"", ""I don't mean to meddle, but the devil doesn't settle"", ""No, the devil doesn't bargain"", 'Mm, mm, mm, mm', ""The devil doesn't bargain"", 'Mm, mm, mm, mm', ""And I know you think he'll change this time"", 'But I think that you will find', ""The devil doesn't bargain, he'll only break your heart again"", ""It isn't worth it, darling, he's never gonna change"", ""He'll never be Prince Charming, he'll only do you harm again"", ""I don't mean to meddle, but the devil doesn't settle"", ""No, the devil doesn't bargain"", 'Mm, mm, mm, mm', ""The devil doesn't bargain"", 'Mm, mm, mm, mm', ""The devil doesn't bargain"", 'Mm, mm, mm, mm', ""The devil doesn't bargain"", 'Mm, mm, mm, mm', 'Mmm, mmm, mmm, mmm', '']"
Keshi,Pop - Chilled,Feel Like This,"[""It's crazy how manipulation feels like"", 'A soft blanket holding you tight', ""And every night, sleeping next to someone's"", 'Just as warm as the gaslight', ""It's funny how jealousy sounds like"", ""Somebody's worried 'bout you"", 'And all that control takes on different roles', ""Don't realize the toll it takes on you"", ""I've been to pretty dark places"", 'Stuck in toxic situations', 'But you taste like stability and', ""That's new for me"", 'Yeah, this feels like homemade cooking', 'Like backyard kissing', 'Like hold the door open and I laugh', ""But it's nice like Sunday sleepin' in"", ""Baby, I'm leaning in"", ""Conversations, I can tell that you're listening"", 'I thought I knew what', 'I knew what love was', ""Guess I didn't know at all"", ""'Cause I don't know what this is"", ""But I think love's supposed to feel like this"", '♪', ""It's funny how I used to make excuses"", 'Excuses as often as I breathe', 'Defending him, trying to defuse it', 'And it would only blow up on me', ""Yeah, I've been to pretty dark places"", 'Stuck in toxic situations', 'But you taste like security and', ""That's new for me"", 'Yeah, this feels like homemade cooking', 'Like backyard kissing', 'Like hold the door open and I laugh', ""But it's nice like Sunday sleepin' in"", ""Baby, I'm leaning in"", ""Conversations, I can tell that you're listening"", 'I thought I knew what', 'I knew what love was', ""Guess I didn't know at all"", ""'Cause I don't know what this is"", ""But I think love's supposed to feel like this"", 'Ooh-ooh, ooh-ooh, ooh', 'Ooh-ooh, ooh-ooh, ooh', 'Yeah, this feels like not just for tonight', 'Not some quick goodbye', 'Tell me that you want me', 'And I know that you mean it like', ""Sunday sleepin' in"", ""Baby, I'm leaning in"", ""Conversations, I can tell that you're listening"", 'I thought I knew what', 'I knew what love was', ""Guess I didn't know at all"", ""'Cause I don't know what this is"", ""But I think love's supposed to feel like this"", '']"
Keshi,Pop - Chilled,Summer Is Over,"['Living in a past life', ""Maybe it's the last time"", 'Heavy on the inside', 'Looking for my star sign, oh', 'Everything is tie-dyed (ooh)', ""I don't wanna live a lie (ooh)"", ""So how I'm supposed to feel alright?"", 'How am I supposed to get up from the feeling?', 'I see crowds of millions there', 'All fucked up with their hands in the air', ""Ready just to party like the summer don't end, end"", 'Maybe our love is a demon unchained', 'If it was the same, would you do it all again?', 'How long does the high last, you know? (know)', 'I need you like the sun, sun, sun, sunshine', 'Now summer is over (summer is over), summer is over (summer is over)', 'I need you like the moon, moon, moon, moonlight', 'Now summer is over (summer is over), summer is over (summer is over), oh-oh, yeah', '♪', 'Got me trapped, thinking nobody can save me', ""You're the person I gotta pay for, that's my baby"", ""I've been thinking I was better on my own"", 'Made decisions that would make you wanna hate me', 'I thought pressure was supposed to make us diamonds', 'Sunshine, crystal waters on these islands', ""How are we living? We're so toxic, I'm sick"", ""Gotta pretend that It's nothing when"", 'I see crowds of millions there', 'All fucked up with their hands in the air', ""Ready just to party like the summer don't end, end"", 'Maybe our love is a demon unchained', 'If it was the same, would you do it all again?', 'How long does the high last, you know? (Know)', 'I need you like the sun, sun, sun, sunshine', 'Now summer is over (summer is over), summer is over (summer is over)', 'I need you like the moon, moon, moon, moonlight', 'Now summer is over (summer is over), summer is over (summer is over), oh-oh, yeah', ""What's the point of getting locked in here?"", 'Was the point to get trapped in here?', 'On the road, I made a love song, yeah (Summer is over)', 'Why you wanna go somewhere? (Summer is over)', 'Now you had me feel lonely', ""And I'd rather be doing me"", ""Now I've stuck around (summer is over), I know"", '(Summer is over)', 'I need you like the sun, sun, sun, sunshine', 'Now summer is over (summer is over), summer is over (summer is over)', 'I need you like the moon, moon, moon, moonlight', 'Now summer is over (summer is over), summer is over (summer is over) oh-oh, yeah', '']"
Keshi,Pop - Chilled,god has a sense of humor,"['When I was 13, a friend of mine died', ""That's when I realized that we aren't here forever"", 'And I wonder what she saw when she got to the other side', 'Was she pleasantly surprised? Were all her questions answered?', ""'Cause I look up at the sky and I feel no comfort"", 'I look down at the ground and think', ""Life's not right or wrong, it's just a little complicated"", ""There's no rhyme or reason 'cause it's only what you make it"", 'I could cry about it or just laugh until I choke', ""God's got a sense of humor"", ""'Cause no one's good or bad, it's just we don't know what we're doin'"", ""The world's a scary place and we're all stuck here bein' human"", ""Guess it's kinda funny that there's things I'll never know"", ""God's got a sense of humor and I'm not in on the joke"", ""When I was 15, I didn't wanna cope"", ""Didn't wanna find hope, 'cause there's just so much pressure"", ""To try and be happy when you're out of control"", ""'Cause you're so vulnerable and the world's on fire"", 'And I look up at the sky and I feel no comfort', 'I look down at the ground and think', ""Life's not right or wrong, it's just a little complicated"", ""There's no rhyme or reason 'cause it's only what you make it"", 'I could cry about it or just laugh until I choke', ""God's got a sense of humor"", ""'Cause no one's good or bad, it's just we don't know what we're doin'"", ""The world's a scary place and we're all stuck here bein' human"", ""Guess it's kinda funny that there's things I'll never know"", ""God's got a sense of humor and I'm not in on the joke"", 'Every time I get down on my knees and I pray', ""I just end up feelin' more alone"", ""God, I need somethin' to believe in"", ""But the more that I try, the more that I don't"", ""Guess that's how it goes"", ""'Cause life's not right or wrong, it's just a little complicated"", ""There's no rhyme or reason 'cause it's only what you make it"", 'I could cry about it or just laugh until I choke', ""God's got a sense of humor"", ""'Cause no one's good or bad, it's just we don't know what we're doin'"", ""The world's a scary place and we all suck at bein' human"", ""Guess it's kinda funny that there's things I'll never know"", ""God's got a sense of humor and I'm not in on the joke"", '']"
Keshi,Rising Pop Stars,Becky's So Hot,"[""I wake up puttin' makeup on a sad face"", ""And Listerine ain't fixing this bad taste in my mouth"", 'Someone saw you out on Friday, saw you walking sideways', ""Guess you're gettin' fucked real good now"", ""Fine, okay, I'll say, I went and stalked her"", ""And I don't really blame you 'cause"", 'Damn, the waist (the waist), the hips (the hips), the face, this is awkward (ooh-ooh)', 'Are you in love like we were?', ""If I were you, I'd probably keep her"", 'Makes me wanna hit her when I see her', ""'Cause Becky's so hot in your vintage t-shirt"", 'Ooh, she the one I should hate', 'But I wanna know how she taste', 'I kinda wanna hit her when I see her', ""Becky's so hot in your vintage t-shirt"", ""I used to wear it too, yeah, it's the cropped one"", 'With the red Corvette, someone new riding shotgun', ""I can't even be that mad about it, she flame emoji, wow"", ""It's always gonna fuck me up 'cause"", ""Fine, okay, I'll say, I went and stalked her"", ""And I don't really blame you 'cause"", 'Damn, the waist (the waist), the hips (the hips), the face, this is awkward (ooh-ooh)', 'Are you in love like we were?', ""If I were you, I'd probably keep her"", 'Makes me wanna hit her when I see her', ""'Cause Becky's so hot in your vintage t-shirt"", 'Ooh, she the one I should hate', 'But I wanna know how she taste', 'I kinda wanna hit her when I see her', ""Becky's so hot in your vintage t-shirt"", '♪', ""Becky's so hot (Becky's so hot)"", ""Becky's so hot (Becky's so hot)"", 'Are you in love like we were? (Are you in love like we were?)', ""If I were you, I'd probably keep her"", ""Makes me wanna hit her when I see her ('cause Becky's so hot)"", ""'Cause Becky's so hot in your vintage t-shirt"", 'Ooh, she the one I should hate (she the one)', 'But I wanna know how she taste (how she taste)', 'I kinda wanna hit her when I see her', ""Becky's so hot in your vintage t-shirt"", '']"
Keshi,24 Hours Of R&B,24hrs,"['This terrible predicament you got me in', 'Spelling your name in my mind', 'Adding your last to mine', ""Feels like we're stuck in time"", ""Whispering nothings, but it's everything to me"", 'Mhmm, mhmm', 'Waking up to you is all I want to do', 'Every moment spent', 'Play it all over again, mhmm (over again)', 'We got everything to lose', ""You're still the one I choose"", '24 times, 24 times, 24 mine, baby', 'Love you every way', 'Loving you more with every day', ""Lost and I'm found, baby it's you"", '24, 24, 24 hours, babe', 'Is not enough of you, you', 'Baby I', ""Given the chance I'm loving you better"", 'Last bitch was basic, capital letters', 'Telling you things that I never said before, I never said before', 'I know that you need constant support', ""So I'm trying to give some peace"", 'Love how you lay it in piece, baby, oh', 'Waking up to you is all I want to do', 'Every moment spent', 'Play it all over again, mhmm', 'We got everything to lose', ""You're still the one I choose"", '24 times, 24 times, 24 mine, baby', 'Love you every way', 'Loving you more with every day', ""Lost and I'm found, baby it's you"", '24, 24, 24 hours, babe', 'Is not enough of you, yeah', ""And I'll take my time (I'll take my time, yeah)"", 'Learning you right (learning you right)', 'You know you deserve the best of your life', 'And you take your time (take your time, yeah)', 'Long as we get it right (right)', 'I deserve (I deserve)', 'You deserve (we deserve)', 'Love you every way', 'Loving you more with every day', ""Lost and I'm found, baby it's you"", '24, 24, 24 hours, babe', 'Is not enough of you, you', '']"
Keshi,24 Hours Of R&B,White Tee,"['CrackGod made it', '♪', 'Treat me like white tees (treat me like white tees)', ""Don't get me dirty (don't get me dirty)"", 'Love, love, love on me (love, love, love on me)', 'Love on, love on me (love on, love on me)', 'She cannot come with (she cannot come with)', 'I just gotta dip (I just gotta dip)', 'Level up with me (level up with me)', 'If you fuck with me (if you fuck with me)', 'Oh (oh, oh, oh, oh, oh)', ""Yeah, I'm that nigga from the O (yeah, I'm that nigga from the O)"", ""I'm the one that they ain't never told (they ain't never told)"", ""You could catch the breeze, but it's cold (breeze, but it's cold)"", ""You could come with me but I don't know (me, but I don't know)"", ""Big cappin' if you say that you didn't love me"", ""Little bitch, you know I'm lovely, I'm that ninga from the O-2"", ""I know that you fuckin' sayin' that you hate me"", 'But you really do not hate me', 'In reality they love you (they love, you)', 'Treat me like white tees', ""Don't get me dirty"", 'Love on, love on me (yeah)', 'When we in the V (when we in the V)', 'Jump on, jump on me (jump on, jump on me)', 'Fuck on, fuck on me (fuck on, fuck on me)', 'Yeah (yeah)', 'Mess up your white tee', ""I'll do you dirty, yeah"", 'Wish you could fuck on me (yeah, yeah)', ""Love on, love on me, but I'll take your money (oh)"", 'I bet you wanna come with me (oh, oh)', 'I bet you wanna cum on me, oh (oh, yeah, yeah, yeah)', ""I got you feelin' so funny (oh, yeah)"", ""Feelin', feelin' free"", 'Throw it all on me, yeah', 'Treat me like white tees', ""Don't get me dirty (yeah, yeah, yeah-yeah, yeah, yeah)"", 'Love on, love on me (love, love, love, yeah, oh)', 'When we in the V', 'Jump on, jump on me (yeah, yeah, yeah-yeah, yeah, yeah)', 'Fuck on, fuck on me (oh, oh, ooh woah)', 'Yeah', ""Nigga, you know that I'm mental, lil' bitch from the A"", ""You know that you love how I move, you love my lil' waist"", 'You love all that shit that I say (say)', 'Love it when I call you bae (bae)', ""I throw my lil' fist"", ""I talk my lil' shit and I always be gettin' my way, hey, hey"", ""You know what it is and you know what it ain't, ayy, ayy (woah oh)"", ""Them ugly-ass hoes that be callin' your phone"", 'Can get out my way, ayy (oh, yeah, yeah)', ""Doin' the things that I never will know (oh, no, no)"", 'Middle of summer my niggas is cold (yeah, yeah)', ""We don't, we don't break the code"", 'We, we just make the code', ""Fuck 'em, we don't bait the hoes"", ""Fuck it, I'ma take a dose"", 'Take a dose (take a dose)', 'Take a dose', 'Treat me like white tees', ""Don't get me dirty"", 'Love, love, love on me (on me)', 'She cannot come with (no)', 'I just gotta dip', 'Level up with me (on me, yeah, yeah)', 'If you fuck with me', 'Oh (oh, oh, oh, oh, oh)', ""Yeah, I'm that nigga from the O (oh, woah, woah)"", ""I'm the one that they ain't never told"", ""You could catch the breeze, but it's cold (cold, baby)"", ""You could come with me, but I don't know"", ""Lovin' on me, baby, yeah"", 'Yeah, oh', '']"
Keshi,Viral Hits: August 2023,Barbie Girl,"['Hiya, Barbie!', 'Hi, Ken!', 'You wanna go for a ride?', 'Sure, Ken!', 'Jump in!', ""I'm a Barbie girl in a Barbie world"", ""Life in plastic, it's fantastic"", 'You can brush my hair, undress me everywhere', 'Imagination, life is your creation', ""Come on Barbie, let's go party"", ""I'm a Barbie girl in a Barbie world"", ""Life in plastic, it's fantastic"", 'You can brush my hair, undress me everywhere', 'Imagination, life is your creation', ""I'm a blonde bimbo girl in a fantasy world"", ""Dress me up, make it tight, I'm your dolly"", ""You're my doll, rock and roll, feel the glamour in pink"", 'Kiss me here, touch me there, hanky-panky', 'You can touch, you can play', 'If you say, ""I\'m always yours""', 'Ooh-whoa-ooh', ""I'm a Barbie girl in a Barbie world"", ""Life in plastic, it's fantastic"", 'You can brush my hair, undress me everywhere', 'Imagination, life is your creation', ""Come on Barbie, let's go party"", 'Ah-ah-ah, yeah', ""Come on Barbie, let's go party"", 'Ooh-whoa-ooh, ooh-whoa-ooh', ""Come on Barbie, let's go party"", 'Ah-ah-ah, yeah', ""Come on Barbie, let's go party"", 'Ooh-whoa-ooh, ooh-whoa-ooh', 'Make me walk, make me talk, do whatever you please', 'I can act like a star, I can beg on my knees', 'Come jump in, bimbo friend, let us do it again', ""Hit the town, fool around, let's go party"", 'You can touch, you can play', 'If you say, ""I\'m always yours""', 'You can touch, you can play', 'If you say, ""I\'m always yours""', ""Come on Barbie, let's go party"", 'Ah-ah-ah, yeah', ""Come on Barbie, let's go party"", 'Ooh-whoa-ooh, ooh-whoa-ooh', ""Come on Barbie, let's go party"", 'Ah-ah-ah, yeah', ""Come on Barbie, let's go party"", 'Ooh-whoa-ooh, ooh-whoa-ooh', ""I'm a Barbie girl in a Barbie world"", ""Life in plastic, it's fantastic"", 'You can brush my hair, undress me everywhere', 'Imagination, life is your creation', ""I'm a Barbie girl in a Barbie world"", ""Life in plastic, it's fantastic"", 'You can brush my hair, undress me everywhere', 'Imagination, life is your creation', ""Come on Barbie, let's go party"", 'Ah-ah-ah, yeah', ""Come on Barbie, let's go party"", 'Ooh-whoa-ooh, ooh-whoa-ooh', ""Come on Barbie, let's go party"", 'Ah-ah-ah, yeah', ""Come on Barbie, let's go party"", 'Ooh-whoa-ooh, ooh-whoa-ooh', ""Oh, I'm having so much fun!"", ""Well Barbie, we're just getting started"", 'Oh, I love you, Ken!', '']"
Keshi,Viral Hits: August 2023,Players - DJ Smallz 732 - Jersey Club Remix,"['Yeah', ""'Cause girls is players too, uh"", 'Yeah, yeah', ""'Cause girls is players too (keep it player, baby)"", ""'Cause girls is players too"", ""Bitches gettin' money all around the world (ayy, smallz, is that you?)"", ""'Cause girls is players too"", ""What you know 'bout livin' on the top"", ""Penthouse suites, lookin' down on the opps?"", 'Took him for a test drive, left him on the lot', ""Time is money so I spent it on a watch, hol' on"", ""Lil' titties showin' through the white tee"", ""You can see the thong bussin' out my tight jeans (okay)"", 'Rocks on my fingers like a nigga wifed me', ""Got another shorty? She ain't nothin' like me (yeah)"", ""'Bout to catch another fade (yeah)"", ""The apple bottom make 'em wanna bite (yeah)"", 'I just wanna have a good night', 'I just wanna have a good night (hold up)', ""If you don't know now you know"", 'If he broke then you gotta let him go', 'You could have anybody, eeny, miny, moe', ""'Cause when you a boss, you could do what you want"", 'Have a good night', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', ""What you know 'bout livin' on the top? (Hold up, hold up)"", ""Penthouse suites, lookin' down on the- time is"", 'Down on the- time is', 'Down on the- time is', 'Down on the- time is', 'Down on the- time is', 'Down on the- time is money, so I spent it on a watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the opps', ""'Bout to catch another fade (yeah)"", ""The apple bottom make 'em wanna bite (yeah)"", 'I just wanna have a good night', 'I just wanna have a good night (hold up)', ""If you don't know now you know"", 'If he broke then you gotta let him go', 'You could have anybody, eeny, miny, moe', ""'Cause when you a boss, you could do what you want"", 'Have a good night', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', 'Hold up', ""What you know 'bout livin' on the top? (Hold up, hold up)"", ""Penthouse suites, lookin' down on the- time is"", 'Down on the- time is', 'Down on the- time is', 'Down on the- time is', 'Down on the- time is', 'Down on the- time is money, so I spent it on a watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the- watch', 'Down on the opps', '']"
Keshi,Viral Hits: August 2023,TWINNEM,"['Ooh, ooh, ooh-ooh (mmm-hmm, mmm)', 'Ooh, ooh, ooh-ooh (mmm-hmm, mmm)', ""Yeah, that's my twinnem"", 'Go best friend, we k-, yeah', 'No new friends, get rid of them', ""Who these new n-? Yeah, I ain't feeling them, yeah"", ""It's just me and my twinnem"", 'That loyalty everything', ""I don't hang with broke b-, be killing my energy"", ""Ain't bringing nothing to the table? Then you cannot sit with me"", ""They don't bring nothing to the table, but they be looking for sympathy"", 'N- be having they hand out, but never did sh- for me', 'Know a couple n- that done switched up, and turned right to my enemy', ""That's why it's just me and my, just me and my twinnem"", ""That's why it's just me and my, just me and twinnem"", ""Yeah, that's my twinnem"", ""Go best friend, we killing 'em"", 'No new friends, get rid of them', ""Who these new n-? Yeah (who?), I ain't feeling them, yeah"", ""It's just me and my twinnem"", ""That's my dawg"", ""See, I'm with whatever, I'll pop on a bi- if she take it too far"", 'F- whoever, that was way before, now this sh- ours', 'We up on these b- and turnt up, tell \'em, ""Check the scores""', 'I done turned all my n- to bosses, yeah (bosses)', 'R.I.P. cousin, we buried in Boston (rest in peace) yeah', 'My n- forever, you know that we locked in, yeah', ""That's my n- forever, ain't taking no losses (forever, forever, forever)"", ""Yeah, that's my twinnem"", ""Go best friend, we killing 'em"", 'No new friends, get rid of them', ""Who these new n-? Yeah (who?), I ain't feeling them, yeah"", ""It's just me and my twinnem"", '']"
Keshi,Viral Hits: August 2023,If Anything's Left,"['We met in December', 'I knew it by June', ""I'd want this forever, I'll never surrender, it's gotta be you"", ""I'll spend a lifetime"", 'Hiding the truth', 'That even the darkest of days', ""And the bad times were better in two's"", '♪', ""You're like sunshine after rain"", ""When the sky's a perfect shade of blue"", '', ""Because Heaven's just a place"", ""Ain't a saint that compares to you"", ""I'd give you the world, take it all from me"", 'Whatever you want, you can have for free', 'I would give anything and everything', ""If anything's left, it's yours to keep"", ""I'd give you the world, take it all from me"", 'Whatever you want, you can have for free', 'I would give anything and everything', ""If anything's left, it's yours to keep"", 'If I had it my way', 'Our love would be like a song', 'And everybody would scream it to feel what we felt', ""That's the closest they'll come"", ""You're like sunshine after rain"", ""When the sky's a perfect shade of blue"", '', ""Because Heaven's just a place"", ""Ain't a saint that compares to you"", '♪', 'I finally believe in fate, almost feels like it was made for us', ""Yeah 'cause you don't want me to change"", ""And I'm feeling like I'm safe for once"", 'For once', ""I'd give you the world, take it all from me"", 'Whatever you want, you can have for free', 'I would give anything and everything', ""If anything's left, it's yours to keep"", ""I'd give you the world, take it all from me"", 'Whatever you want, you can have for free', 'I would give anything and everything', ""If anything's left, it's yours to keep"", ""I'd give you the world, take it all from me"", 'Whatever you want, you can have for free', '']"
Keshi,Viral Hits: August 2023,Let It Happen,"[""It's always around me, all this noise, but"", 'Not nearly as loud as the voice saying', '""Let it happen, let it happen""', ""(It's gonna feel so good)"", '""Just let it happen, let it happen""', '♪', 'All this running around', ""Tryin' to cover my shadow"", 'A notion growing inside', 'Now all the others seem shallow', 'All this running around', 'Bearing down on my shoulders', 'I can hear an alarm', 'It must be morning', '♪', ""I heard about a whirlwind that's coming 'round"", ""It's gonna carry off all that isn't bound, and"", 'When it happens, when it happens', ""(I won't be holding on)"", 'So let it happen, let it happen', '♪', 'All this running around', ""I can't fight it much longer"", ""Something's tryin' to get out"", ""And it's never been closer"", 'If my take-off fails', 'Make up some other story', 'But if I never come back', ""Tell my mother I'm sorry"", '♪', '(I cannot vanish, you will not scare me)', '(Try to get through it, try to push through it)', '(You were not thinking that I will not do it)', ""(They be lovin' someone and I'm another story)"", '(Take the next ticket, get the next train)', '(Why would I do it?)', ""(Anyone'd think that–)"", '(I cannot vanish, you will not scare me)', '(Try to get through it, try to push through it)', '(You were not thinking that I will not do it)', ""(They be lovin' someone and I'm another story)"", '(Take the next ticket, get the next train)', '(Why would I do it?)', ""(Anyone'd think that–)"", '♪', '(Try to get through it, try to push through it)', '(You were not thinking that I will not do it)', ""(They be lovin' someone and I'm another story)"", '(Take the next ticket, get the next train)', '(Why would I do it?)', ""(Anyone'd think that–)"", ""Baby, now I'm ready, moving on"", 'Oh, but maybe I was ready all along', ""Oh, I'm ready for the moment and the sound"", 'Oh, but maybe I was ready all along', ""Baby, now I'm ready, moving on"", 'Oh, but maybe I was ready all along', ""Oh, I'm ready for the moment and the sound"", 'Oh, but maybe I was ready all along', '']"
Keshi,Viral Hits: August 2023,Maria,"[""Justin Bieber's, Pop star Justin Bieber, denied he fathered a child"", ""There's a lot of good that comes with celebrity, you know that (ya)"", 'There is also a pretty white hot spotlight (of course)', ""And you've found yourself under it recently (ya)"", 'Some headlines', '(Set the record straight, none of it is true)', 'Do you know this woman?', '(Never met the woman)', 'No (so)', 'Alright well, obviously this is what comes along with, uh', '(Exactly)', 'Life in the fast lane as they say', '♪', 'She says she met me on a tour', 'She keeps knocking on my door', ""She won't leave me, leave me alone"", ""This girl she wouldn't stop, almost had to call the cops"", 'She was scheming, ooh, she was wrong', ""'Cause she wanted all my attention, hey"", 'And she was dragging my name through the dirt, no', 'She was dying for my affection', ""But she got mad 'cause I didn't give it to her"", ""I'm talking to you"", 'Maria, why you wanna do me like that?', ""That ain't my baby, no, that ain't my girl"", 'Maria, why you wanna play me like that?', ""She ain't my baby, no, she ain't my girl"", ""'Cause she talking in, and she needs to quit"", ""'Cause I never hit it, all I know she's not mine"", ""That ain't my baby (that's not my baby), that ain't my girl"", ""'Cause she's wildin' out, what she talking about?"", ""Let me tell you now this girl she's not mine"", ""She ain't my baby, she ain't my girl"", ""Now she's in the magazines, on TV, making a scene"", ""Oh, she's crazy, crazy in love"", ""And she's all over the news, saying everything but the truth"", ""She's faking, faking it all"", ""'Cause she wanted all my attention, hey"", 'And she was dragging my name through the dirt, no', 'She was dying for my affection', ""But she got mad 'cause I didn't give it to her"", ""I'm talking to you"", 'Maria, why you wanna do me like that?', ""That ain't my baby, no, that ain't my girl"", 'Maria, why you wanna play me like that?', ""She ain't my baby, no, she ain't my girl"", ""'Cause she talking in, and she needs to quit"", ""'Cause I never hit it, all I know she's not mine"", ""That ain't my baby (that's not my baby), that ain't my girl, no"", ""'Cause she's wildin' out, what she talking about?"", ""Let me tell you now this girl she's not mine"", ""She ain't my baby, she ain't my girl"", 'Why are you trying, trying to lie girl', ""When ain't I never met you at all"", 'Saying goodbye, but how could ya', 'You throw this, you prove this', 'Your foolishness, seduces', 'Maria, why you wanna do me like that?', ""That ain't my baby, no, that ain't my girl"", 'Maria, why you wanna play me like that?', ""She ain't my baby, she ain't my girl"", ""'Cause she talking in, and she needs to quit"", ""'Cause I never hit it, all I know she's not mine"", ""That ain't my baby, (that's no my baby) that ain't my girl, no"", ""'Cause she's wildin' out, what she talking about?"", ""Let me tell you now that girl she's not mine"", ""She ain't my baby (she is not my baby), she ain't my girl, no"", ""That ain't my baby (she ain't my baby), that ain't my girl"", ""She ain't my baby (she ain't my baby), she ain't my girl"", ""She ain't my baby, she ain't my girl, yeah"", ""She ain't my baby, she's not my girl"", '']"
Keshi,Música Para Trabajar En Casa,Slow Hands,"['We should take this back to my place', ""That's what she said right to my face"", ""'Cause I want you bad, yeah I want you baby"", ""I've been thinking about it all day"", 'And I hope you feel the same way, yeah', ""'Cause I want you bad, yeah, I want you, baby"", 'Slow, slow hands', 'Back sweat dripping down the dirty laundry', 'No, no chance', ""That I'm leaving here without you on me"", ""I, I know, yeah, I already know that there ain't no stopping"", 'Your plans and those slow hands', '♪', 'Slow hands', '♪', 'I just wanna take my time', 'We could do this baby, all night (yeah)', ""'Cause I want you bad, yeah I want you baby"", 'Slow, slow hands', 'Like sweat dripping down that dirty laundry', 'No, no chance', ""That I'm leaving here without you on me"", ""I, I know, yeah, I already know that there ain't no stopping"", 'Your plans and those slow hands', 'Fingertips putting on a show', 'Got me now and I can\'t say ""No""', 'Wanna be with you all alone', 'Take me home, take me home', 'Fingertips putting on a show', ""Can't you tell that I want you, baby, yeah"", 'Slow hands', 'Like sweat dripping down that dirty laundry', 'No, no chance', ""That I'm leaving here without you on me"", ""I, I know, yeah, I already know that there ain't no stopping"", 'Slow hands', 'Like sweat dripping down that dirty laundry', 'No, no chance', ""That I'm leaving here without you on me"", ""I, I know, yeah, I already know that there ain't no stopping"", 'Your plans and those slow hands', '']"
